match_id,match_date,kick_off,competition_id,competition_name,season_id,season_name,competition_stage,match_week,team,opponent,is_home,team_score,opponent_score,goal_difference,result,points,events,possessions,passes,completed_passes,progressive_passes,final_third_entries,box_entries,crosses,completed_crosses,through_balls,switches,key_passes,assists,carries,progressive_carries,shots,shots_on_target,penalty_shots,goals_from_shots,own_goals_for,own_goals_against,xg,non_penalty_xg,open_play_xg,set_piece_xg,penalty_xg,free_kick_xg,headers,pressures,counterpressures,ball_recoveries,interceptions,clearances,blocks,duels,duels_won,dribbles,successful_dribbles,fouls_committed,fouls_won,miscontrols,dispossessed,goalkeeper_events,substitutions,opponent_events,opponent_possessions,opponent_passes,opponent_completed_passes,opponent_progressive_passes,opponent_final_third_entries,opponent_box_entries,opponent_crosses,opponent_completed_crosses,opponent_through_balls,opponent_switches,opponent_key_passes,opponent_assists,opponent_carries,opponent_progressive_carries,opponent_shots,opponent_shots_on_target,opponent_penalty_shots,opponent_goals_from_shots,opponent_own_goals_for,opponent_own_goals_against,opponent_xg,opponent_non_penalty_xg,opponent_open_play_xg,opponent_set_piece_xg,opponent_penalty_xg,opponent_free_kick_xg,opponent_headers,opponent_pressures,opponent_counterpressures,opponent_ball_recoveries,opponent_interceptions,opponent_clearances,opponent_blocks,opponent_duels,opponent_duels_won,opponent_dribbles,opponent_successful_dribbles,opponent_fouls_committed,opponent_fouls_won,opponent_miscontrols,opponent_dispossessed,opponent_goalkeeper_events,opponent_substitutions,pass_completion_rate,cross_completion_rate,shots_on_target_rate,xg_per_shot,non_penalty_xg_per_shot,dribble_success_rate,duel_win_rate,xg_difference,non_penalty_xg_difference,shot_difference,pressure_difference,final_third_entry_difference,box_entry_difference
7554,2018-06-24,12:00:00.000,43,FIFA World Cup,3,2018,Group Stage,2,Panama,England,False,1,6,-5,loss,0,1477.0,62.0,406.0,349.0,51.0,37.0,7.0,11.0,2.0,0.0,16.0,6.0,1.0,327.0,12.0,8.0,2.0,0.0,1.0,0.0,0.0,1.0800387518,1.0800387518,0.23642438,0.8436143718,0.0,0.0,0.0,169.0,31.0,30.0,7.0,8.0,6.0,23.0,6.0,8.0,4.0,13.0,14.0,12.0,6.0,12.0,3.0,2096.0,68.0,607.0,552.0,43.0,55.0,9.0,4.0,1.0,7.0,16.0,3.0,2.0,549.0,13.0,11.0,7.0,2.0,6.0,0.0,0.0,3.168321031,1.601321031,0.31301456200000005,1.2883064690000001,1.567,0.0,3.0,172.0,29.0,30.0,5.0,12.0,12.0,16.0,6.0,9.0,6.0,14.0,12.0,12.0,7.0,8.0,3.0,0.8596059113300493,0.18181818181818182,0.25,0.135004843975,0.135004843975,0.5,0.2608695652173913,-2.0882822792,-0.5212822791999998,-3.0,-3.0,-18.0,-2.0
7555,2018-06-24,18:00:00.000,43,FIFA World Cup,3,2018,Group Stage,2,Colombia,Poland,False,3,0,3,win,3,2109.0,86.0,548.0,427.0,78.0,60.0,9.0,21.0,1.0,0.0,14.0,5.0,3.0,498.0,17.0,13.0,3.0,0.0,3.0,0.0,0.0,1.3869427573000002,1.3869427573000002,0.807214595,0.5797281623,0.0,0.0061194333,1.0,220.0,86.0,80.0,9.0,22.0,17.0,38.0,10.0,26.0,19.0,11.0,17.0,14.0,11.0,12.0,3.0,1640.0,91.0,448.0,340.0,83.0,37.0,6.0,15.0,5.0,0.0,12.0,8.0,0.0,297.0,10.0,11.0,2.0,0.0,0.0,0.0,0.0,1.114197838,1.114197838,0.5744750780000001,0.53972276,0.0,0.0,5.0,202.0,75.0,46.0,18.0,25.0,19.0,33.0,11.0,18.0,9.0,17.0,10.0,14.0,9.0,16.0,3.0,0.7791970802919708,0.047619047619047616,0.23076923076923078,0.10668790440769232,0.10668790440769232,0.7307692307692307,0.2631578947368421,0.2727449193000002,0.2727449193000002,2.0,18.0,23.0,3.0
7555,2018-06-24,18:00:00.000,43,FIFA World Cup,3,2018,Group Stage,2,Poland,Colombia,True,0,3,-3,loss,0,1640.0,91.0,448.0,340.0,83.0,37.0,6.0,15.0,5.0,0.0,12.0,8.0,0.0,297.0,10.0,11.0,2.0,0.0,0.0,0.0,0.0,1.114197838,1.114197838,0.5744750780000001,0.53972276,0.0,0.0,5.0,202.0,75.0,46.0,18.0,25.0,19.0,33.0,11.0,18.0,9.0,17.0,10.0,14.0,9.0,16.0,3.0,2109.0,86.0,548.0,427.0,78.0,60.0,9.0,21.0,1.0,0.0,14.0,5.0,3.0,498.0,17.0,13.0,3.0,0.0,3.0,0.0,0.0,1.3869427573000002,1.3869427573000002,0.807214595,0.5797281623,0.0,0.0061194333,1.0,220.0,86.0,80.0,9.0,22.0,17.0,38.0,10.0,26.0,19.0,11.0,17.0,14.0,11.0,12.0,3.0,0.7589285714285714,0.3333333333333333,0.18181818181818182,0.10129071254545453,0.10129071254545453,0.5,0.3333333333333333,-0.2727449193000002,-0.2727449193000002,-2.0,-18.0,-23.0,-3.0
7556,2018-06-24,15:00:00.000,43,FIFA World Cup,3,2018,Group Stage,2,Japan,Senegal,True,2,2,0,draw,1,1656.0,85.0,476.0,368.0,81.0,45.0,6.0,9.0,1.0,0.0,12.0,4.0,2.0,354.0,18.0,7.0,3.0,0.0,2.0,0.0,0.0,0.982192996,0.982192996,0.8562090950000001,0.125983901,0.0,0.0,1.0,146.0,47.0,44.0,8.0,20.0,10.0,33.0,7.0,10.0,7.0,9.0,15.0,13.0,9.0,16.0,3.0,1383.0,82.0,392.0,285.0,86.0,43.0,14.0,21.0,6.0,2.0,15.0,10.0,0.0,305.0,16.0,15.0,7.0,0.0,2.0,0.0,0.0,1.8782642929999998,1.8782642929999998,0.336883852,1.541380441,0.0,0.0,3.0,139.0,35.0,46.0,9.0,7.0,10.0,25.0,6.0,11.0,6.0,15.0,9.0,15.0,6.0,7.0,3.0,0.773109243697479,0.1111111111111111,0.42857142857142855,0.14031328514285715,0.14031328514285715,0.7,0.21212121212121213,-0.8960712969999998,-0.8960712969999998,-8.0,7.0,2.0,-8.0
7556,2018-06-24,15:00:00.000,43,FIFA World Cup,3,2018,Group Stage,2,Senegal,Japan,False,2,2,0,draw,1,1383.0,82.0,392.0,285.0,86.0,43.0,14.0,21.0,6.0,2.0,15.0,10.0,0.0,305.0,16.0,15.0,7.0,0.0,2.0,0.0,0.0,1.8782642929999998,1.8782642929999998,0.336883852,1.541380441,0.0,0.0,3.0,139.0,35.0,46.0,9.0,7.0,10.0,25.0,6.0,11.0,6.0,15.0,9.0,15.0,6.0,7.0,3.0,1656.0,85.0,476.0,368.0,81.0,45.0,6.0,9.0,1.0,0.0,12.0,4.0,2.0,354.0,18.0,7.0,3.0,0.0,2.0,0.0,0.0,0.982192996,0.982192996,0.8562090950000001,0.125983901,0.0,0.0,1.0,146.0,47.0,44.0,8.0,20.0,10.0,33.0,7.0,10.0,7.0,9.0,15.0,13.0,9.0,16.0,3.0,0.7270408163265306,0.2857142857142857,0.4666666666666667,0.12521761953333332,0.12521761953333332,0.5454545454545454,0.24,0.8960712969999998,0.8960712969999998,8.0,-7.0,-2.0,8.0
7557,2018-06-25,18:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Iran,Portugal,True,1,1,0,draw,1,979.0,61.0,239.0,154.0,64.0,29.0,7.0,8.0,2.0,0.0,10.0,6.0,0.0,157.0,18.0,9.0,2.0,1.0,1.0,0.0,0.0,1.5769696039999999,0.793469604,0.037193935,0.7562756689999999,0.7835,0.00943477,3.0,141.0,27.0,38.0,18.0,11.0,18.0,25.0,5.0,12.0,6.0,16.0,8.0,14.0,2.0,21.0,3.0,2209.0,80.0,630.0,534.0,81.0,78.0,7.0,17.0,3.0,0.0,18.0,10.0,1.0,578.0,24.0,15.0,4.0,1.0,1.0,0.0,0.0,1.5224178248,0.7389178248,0.16549395499999997,0.5734238698,0.7835,0.040589333,3.0,163.0,73.0,49.0,7.0,10.0,15.0,18.0,7.0,21.0,14.0,9.0,16.0,10.0,9.0,10.0,3.0,0.6443514644351465,0.25,0.2222222222222222,0.17521884488888886,0.0991837005,0.5,0.2,0.05455177919999987,0.054551779199999983,-6.0,-22.0,-49.0,0.0
7557,2018-06-25,18:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Portugal,Iran,False,1,1,0,draw,1,2209.0,80.0,630.0,534.0,81.0,78.0,7.0,17.0,3.0,0.0,18.0,10.0,1.0,578.0,24.0,15.0,4.0,1.0,1.0,0.0,0.0,1.5224178248,0.7389178248,0.16549395499999997,0.5734238698,0.7835,0.040589333,3.0,163.0,73.0,49.0,7.0,10.0,15.0,18.0,7.0,21.0,14.0,9.0,16.0,10.0,9.0,10.0,3.0,979.0,61.0,239.0,154.0,64.0,29.0,7.0,8.0,2.0,0.0,10.0,6.0,0.0,157.0,18.0,9.0,2.0,1.0,1.0,0.0,0.0,1.5769696039999999,0.793469604,0.037193935,0.7562756689999999,0.7835,0.00943477,3.0,141.0,27.0,38.0,18.0,11.0,18.0,25.0,5.0,12.0,6.0,16.0,8.0,14.0,2.0,21.0,3.0,0.8476190476190476,0.17647058823529413,0.26666666666666666,0.10149452165333334,0.05277984462857143,0.6666666666666666,0.3888888888888889,-0.05455177919999987,-0.054551779199999983,6.0,22.0,49.0,0.0
7558,2018-06-25,14:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Russia,Uruguay,False,0,3,-3,loss,0,1416.0,83.0,380.0,290.0,84.0,51.0,5.0,8.0,3.0,0.0,20.0,3.0,0.0,257.0,16.0,3.0,1.0,0.0,0.0,0.0,1.0,0.180184531,0.180184531,0.093795791,0.08638874,0.0,0.0,0.0,218.0,42.0,31.0,7.0,20.0,18.0,15.0,6.0,10.0,7.0,19.0,19.0,9.0,11.0,18.0,3.0,1852.0,87.0,526.0,436.0,69.0,55.0,8.0,9.0,4.0,0.0,20.0,10.0,0.0,462.0,16.0,16.0,6.0,0.0,2.0,1.0,0.0,2.4825809298,2.4825809298,0.676590383,1.8059905468,0.0,0.185436,2.0,146.0,55.0,37.0,6.0,9.0,12.0,27.0,8.0,8.0,5.0,19.0,18.0,18.0,4.0,6.0,3.0,0.7631578947368421,0.375,0.3333333333333333,0.06006151033333334,0.06006151033333334,0.7,0.4,-2.3023963988,-2.3023963988,-13.0,72.0,-4.0,-3.0
7558,2018-06-25,14:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Uruguay,Russia,True,3,0,3,win,3,1852.0,87.0,526.0,436.0,69.0,55.0,8.0,9.0,4.0,0.0,20.0,10.0,0.0,462.0,16.0,16.0,6.0,0.0,2.0,1.0,0.0,2.4825809298,2.4825809298,0.676590383,1.8059905468,0.0,0.185436,2.0,146.0,55.0,37.0,6.0,9.0,12.0,27.0,8.0,8.0,5.0,19.0,18.0,18.0,4.0,6.0,3.0,1416.0,83.0,380.0,290.0,84.0,51.0,5.0,8.0,3.0,0.0,20.0,3.0,0.0,257.0,16.0,3.0,1.0,0.0,0.0,0.0,1.0,0.180184531,0.180184531,0.093795791,0.08638874,0.0,0.0,0.0,218.0,42.0,31.0,7.0,20.0,18.0,15.0,6.0,10.0,7.0,19.0,19.0,9.0,11.0,18.0,3.0,0.8288973384030418,0.4444444444444444,0.375,0.1551613081125,0.1551613081125,0.625,0.2962962962962963,2.3023963988,2.3023963988,13.0,-72.0,4.0,3.0
7559,2018-06-25,14:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Egypt,Saudi Arabia,False,1,2,-1,loss,0,1449.0,72.0,379.0,292.0,78.0,36.0,13.0,9.0,1.0,0.0,7.0,6.0,1.0,295.0,15.0,8.0,1.0,0.0,1.0,0.0,0.0,0.92372594,0.92372594,0.7542862429999999,0.169439697,0.0,0.0,1.0,178.0,34.0,36.0,12.0,21.0,15.0,15.0,7.0,12.0,9.0,17.0,9.0,7.0,10.0,22.0,3.0,2382.0,87.0,674.0,589.0,58.0,83.0,9.0,15.0,3.0,0.0,21.0,11.0,1.0,614.0,36.0,21.0,7.0,2.0,2.0,0.0,0.0,2.545815476,0.9788154759999999,0.353015005,0.625800471,1.567,0.09632067999999999,2.0,198.0,63.0,40.0,19.0,6.0,7.0,18.0,7.0,21.0,13.0,9.0,15.0,21.0,3.0,10.0,2.0,0.7704485488126649,0.1111111111111111,0.125,0.1154657425,0.1154657425,0.75,0.4666666666666667,-1.622089536,-0.055089535999999883,-13.0,-20.0,-47.0,4.0
7559,2018-06-25,14:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Saudi Arabia,Egypt,True,2,1,1,win,3,2382.0,87.0,674.0,589.0,58.0,83.0,9.0,15.0,3.0,0.0,21.0,11.0,1.0,614.0,36.0,21.0,7.0,2.0,2.0,0.0,0.0,2.545815476,0.9788154759999999,0.353015005,0.625800471,1.567,0.09632067999999999,2.0,198.0,63.0,40.0,19.0,6.0,7.0,18.0,7.0,21.0,13.0,9.0,15.0,21.0,3.0,10.0,2.0,1449.0,72.0,379.0,292.0,78.0,36.0,13.0,9.0,1.0,0.0,7.0,6.0,1.0,295.0,15.0,8.0,1.0,0.0,1.0,0.0,0.0,0.92372594,0.92372594,0.7542862429999999,0.169439697,0.0,0.0,1.0,178.0,34.0,36.0,12.0,21.0,15.0,15.0,7.0,12.0,9.0,17.0,9.0,7.0,10.0,22.0,3.0,0.8738872403560831,0.2,0.3333333333333333,0.12122930838095239,0.051516603999999994,0.6190476190476191,0.3888888888888889,1.622089536,0.055089535999999883,13.0,20.0,47.0,-4.0
7560,2018-06-25,18:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Morocco,Spain,False,2,2,0,draw,1,1189.0,63.0,251.0,187.0,54.0,21.0,4.0,3.0,2.0,0.0,9.0,6.0,1.0,201.0,9.0,8.0,3.0,0.0,2.0,0.0,0.0,1.071760675,1.071760675,0.13779632,0.9339643550000001,0.0,0.0,2.0,267.0,35.0,39.0,8.0,18.0,17.0,23.0,9.0,13.0,9.0,18.0,6.0,11.0,8.0,21.0,3.0,2410.0,89.0,753.0,675.0,62.0,107.0,16.0,23.0,8.0,0.0,23.0,16.0,2.0,579.0,25.0,18.0,3.0,0.0,2.0,0.0,0.0,2.6044931,2.6044931,1.050359441,1.554133659,0.0,0.0,6.0,140.0,62.0,33.0,9.0,3.0,9.0,20.0,7.0,21.0,13.0,6.0,18.0,9.0,10.0,9.0,3.0,0.7450199203187251,0.6666666666666666,0.375,0.133970084375,0.133970084375,0.6923076923076923,0.391304347826087,-1.532732425,-1.532732425,-10.0,127.0,-86.0,-12.0
7560,2018-06-25,18:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Spain,Morocco,True,2,2,0,draw,1,2410.0,89.0,753.0,675.0,62.0,107.0,16.0,23.0,8.0,0.0,23.0,16.0,2.0,579.0,25.0,18.0,3.0,0.0,2.0,0.0,0.0,2.6044931,2.6044931,1.050359441,1.554133659,0.0,0.0,6.0,140.0,62.0,33.0,9.0,3.0,9.0,20.0,7.0,21.0,13.0,6.0,18.0,9.0,10.0,9.0,3.0,1189.0,63.0,251.0,187.0,54.0,21.0,4.0,3.0,2.0,0.0,9.0,6.0,1.0,201.0,9.0,8.0,3.0,0.0,2.0,0.0,0.0,1.071760675,1.071760675,0.13779632,0.9339643550000001,0.0,0.0,2.0,267.0,35.0,39.0,8.0,18.0,17.0,23.0,9.0,13.0,9.0,18.0,6.0,11.0,8.0,21.0,3.0,0.896414342629482,0.34782608695652173,0.16666666666666666,0.1446940611111111,0.1446940611111111,0.6190476190476191,0.35,1.532732425,1.532732425,10.0,-127.0,86.0,12.0
7561,2018-06-26,18:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Croatia,Iceland,False,2,1,1,win,3,2024.0,88.0,535.0,451.0,68.0,49.0,3.0,10.0,1.0,0.0,11.0,8.0,1.0,488.0,26.0,13.0,2.0,0.0,2.0,0.0,0.0,0.673928797,0.673928797,0.38057421799999996,0.293354579,0.0,0.047762932999999994,0.0,216.0,80.0,37.0,7.0,25.0,21.0,30.0,9.0,17.0,10.0,13.0,13.0,10.0,10.0,21.0,3.0,1301.0,83.0,331.0,224.0,76.0,36.0,6.0,12.0,4.0,0.0,16.0,12.0,0.0,229.0,9.0,17.0,6.0,1.0,1.0,0.0,0.0,2.1326869015,1.3491869014999998,0.470877951,0.8783089505,0.7835,0.007674473,5.0,232.0,54.0,50.0,9.0,10.0,13.0,24.0,11.0,13.0,8.0,14.0,11.0,5.0,11.0,16.0,3.0,0.8429906542056075,0.1,0.15384615384615385,0.05184067669230769,0.05184067669230769,0.5882352941176471,0.3,-1.4587581045000002,-0.6752581044999998,-4.0,-16.0,13.0,-3.0
7561,2018-06-26,18:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Iceland,Croatia,True,1,2,-1,loss,0,1301.0,83.0,331.0,224.0,76.0,36.0,6.0,12.0,4.0,0.0,16.0,12.0,0.0,229.0,9.0,17.0,6.0,1.0,1.0,0.0,0.0,2.1326869015,1.3491869014999998,0.470877951,0.8783089505,0.7835,0.007674473,5.0,232.0,54.0,50.0,9.0,10.0,13.0,24.0,11.0,13.0,8.0,14.0,11.0,5.0,11.0,16.0,3.0,2024.0,88.0,535.0,451.0,68.0,49.0,3.0,10.0,1.0,0.0,11.0,8.0,1.0,488.0,26.0,13.0,2.0,0.0,2.0,0.0,0.0,0.673928797,0.673928797,0.38057421799999996,0.293354579,0.0,0.047762932999999994,0.0,216.0,80.0,37.0,7.0,25.0,21.0,30.0,9.0,17.0,10.0,13.0,13.0,10.0,10.0,21.0,3.0,0.676737160120846,0.3333333333333333,0.35294117647058826,0.1254521706764706,0.08432418134374998,0.6153846153846154,0.4583333333333333,1.4587581045000002,0.6752581044999998,4.0,16.0,-13.0,3.0
7562,2018-06-26,14:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Australia,Peru,True,0,2,-2,loss,0,2016.0,99.0,575.0,489.0,89.0,63.0,10.0,16.0,6.0,0.0,16.0,11.0,0.0,443.0,17.0,16.0,2.0,0.0,0.0,0.0,0.0,1.6292696250000003,1.6292696250000003,0.059451457,1.5698181680000003,0.0,0.071985979,7.0,244.0,63.0,45.0,5.0,11.0,26.0,10.0,5.0,16.0,11.0,12.0,12.0,14.0,22.0,4.0,3.0,1614.0,75.0,431.0,341.0,69.0,30.0,4.0,5.0,1.0,0.0,15.0,2.0,1.0,356.0,15.0,4.0,3.0,0.0,2.0,0.0,0.0,0.3363750876,0.3363750876,0.1999570776,0.13641801,0.0,0.0,1.0,200.0,48.0,47.0,6.0,22.0,20.0,39.0,19.0,8.0,6.0,12.0,12.0,19.0,6.0,20.0,3.0,0.8504347826086956,0.375,0.125,0.10182935156250002,0.10182935156250002,0.6875,0.5,1.2928945374000003,1.2928945374000003,12.0,44.0,33.0,6.0
7562,2018-06-26,14:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Peru,Australia,False,2,0,2,win,3,1614.0,75.0,431.0,341.0,69.0,30.0,4.0,5.0,1.0,0.0,15.0,2.0,1.0,356.0,15.0,4.0,3.0,0.0,2.0,0.0,0.0,0.3363750876,0.3363750876,0.1999570776,0.13641801,0.0,0.0,1.0,200.0,48.0,47.0,6.0,22.0,20.0,39.0,19.0,8.0,6.0,12.0,12.0,19.0,6.0,20.0,3.0,2016.0,99.0,575.0,489.0,89.0,63.0,10.0,16.0,6.0,0.0,16.0,11.0,0.0,443.0,17.0,16.0,2.0,0.0,0.0,0.0,0.0,1.6292696250000003,1.6292696250000003,0.059451457,1.5698181680000003,0.0,0.071985979,7.0,244.0,63.0,45.0,5.0,11.0,26.0,10.0,5.0,16.0,11.0,12.0,12.0,14.0,22.0,4.0,3.0,0.7911832946635731,0.2,0.75,0.0840937719,0.0840937719,0.75,0.48717948717948717,-1.2928945374000003,-1.2928945374000003,-12.0,-44.0,-33.0,-6.0
7563,2018-06-26,14:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Denmark,France,True,0,0,0,draw,1,1339.0,74.0,342.0,236.0,85.0,24.0,3.0,2.0,0.0,0.0,10.0,2.0,0.0,265.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.13895808480000002,0.13895808480000002,0.09864147300000001,0.0403166118,0.0,0.008512876,0.0,192.0,51.0,49.0,10.0,20.0,16.0,30.0,9.0,12.0,8.0,11.0,10.0,13.0,5.0,12.0,3.0,2266.0,80.0,699.0,592.0,70.0,101.0,8.0,15.0,1.0,0.0,20.0,10.0,0.0,614.0,32.0,11.0,4.0,0.0,0.0,0.0,0.0,0.41814049500000006,0.41814049500000006,0.129347046,0.28879344900000004,0.0,0.0,2.0,91.0,45.0,54.0,5.0,8.0,11.0,16.0,4.0,16.0,12.0,10.0,11.0,16.0,10.0,7.0,3.0,0.6900584795321637,0.0,0.2,0.027791616960000005,0.027791616960000005,0.6666666666666666,0.3,-0.2791824102,-0.2791824102,-6.0,101.0,-77.0,-5.0
7563,2018-06-26,14:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,France,Denmark,False,0,0,0,draw,1,2266.0,80.0,699.0,592.0,70.0,101.0,8.0,15.0,1.0,0.0,20.0,10.0,0.0,614.0,32.0,11.0,4.0,0.0,0.0,0.0,0.0,0.41814049500000006,0.41814049500000006,0.129347046,0.28879344900000004,0.0,0.0,2.0,91.0,45.0,54.0,5.0,8.0,11.0,16.0,4.0,16.0,12.0,10.0,11.0,16.0,10.0,7.0,3.0,1339.0,74.0,342.0,236.0,85.0,24.0,3.0,2.0,0.0,0.0,10.0,2.0,0.0,265.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.13895808480000002,0.13895808480000002,0.09864147300000001,0.0403166118,0.0,0.008512876,0.0,192.0,51.0,49.0,10.0,20.0,16.0,30.0,9.0,12.0,8.0,11.0,10.0,13.0,5.0,12.0,3.0,0.8469241773962805,0.06666666666666667,0.36363636363636365,0.03801277227272728,0.03801277227272728,0.75,0.25,0.2791824102,0.2791824102,6.0,-101.0,77.0,5.0
7564,2018-06-26,18:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Argentina,Nigeria,False,2,1,1,win,3,2057.0,98.0,595.0,479.0,75.0,49.0,12.0,10.0,2.0,0.0,15.0,5.0,2.0,471.0,19.0,8.0,3.0,0.0,2.0,0.0,0.0,0.8505598590000001,0.8505598590000001,0.5201793769999999,0.33038048200000003,0.0,0.091842376,0.0,134.0,73.0,52.0,13.0,13.0,10.0,23.0,9.0,25.0,16.0,17.0,19.0,17.0,5.0,10.0,3.0,1446.0,84.0,322.0,210.0,82.0,22.0,7.0,6.0,1.0,2.0,3.0,5.0,0.0,255.0,10.0,9.0,3.0,1.0,1.0,0.0,0.0,1.305345181,0.521845181,0.17201208,0.34983310100000004,0.7835,0.046227314,1.0,302.0,42.0,46.0,27.0,9.0,17.0,23.0,7.0,25.0,17.0,21.0,17.0,21.0,9.0,8.0,3.0,0.8050420168067227,0.2,0.375,0.10631998237500001,0.10631998237500001,0.64,0.391304347826087,-0.454785322,0.3287146780000001,-1.0,-168.0,27.0,5.0
7564,2018-06-26,18:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Nigeria,Argentina,True,1,2,-1,loss,0,1446.0,84.0,322.0,210.0,82.0,22.0,7.0,6.0,1.0,2.0,3.0,5.0,0.0,255.0,10.0,9.0,3.0,1.0,1.0,0.0,0.0,1.305345181,0.521845181,0.17201208,0.34983310100000004,0.7835,0.046227314,1.0,302.0,42.0,46.0,27.0,9.0,17.0,23.0,7.0,25.0,17.0,21.0,17.0,21.0,9.0,8.0,3.0,2057.0,98.0,595.0,479.0,75.0,49.0,12.0,10.0,2.0,0.0,15.0,5.0,2.0,471.0,19.0,8.0,3.0,0.0,2.0,0.0,0.0,0.8505598590000001,0.8505598590000001,0.5201793769999999,0.33038048200000003,0.0,0.091842376,0.0,134.0,73.0,52.0,13.0,13.0,10.0,23.0,9.0,25.0,16.0,17.0,19.0,17.0,5.0,10.0,3.0,0.6521739130434783,0.16666666666666666,0.3333333333333333,0.14503835344444446,0.065230647625,0.68,0.30434782608695654,0.454785322,-0.3287146780000001,1.0,168.0,-27.0,-5.0
7565,2018-06-27,18:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Brazil,Serbia,False,2,0,2,win,3,2193.0,89.0,653.0,553.0,62.0,61.0,16.0,12.0,4.0,0.0,16.0,10.0,2.0,527.0,29.0,15.0,7.0,0.0,2.0,0.0,0.0,1.419809182,1.419809182,1.145263744,0.274545438,0.0,0.0,1.0,104.0,48.0,45.0,10.0,23.0,28.0,30.0,11.0,28.0,14.0,7.0,12.0,11.0,8.0,16.0,3.0,1890.0,79.0,447.0,337.0,57.0,51.0,10.0,21.0,5.0,0.0,10.0,8.0,0.0,374.0,30.0,11.0,1.0,0.0,0.0,0.0,0.0,0.9483194610000001,0.9483194610000001,0.844529496,0.10378996500000001,0.0,0.0,3.0,368.0,88.0,62.0,6.0,20.0,23.0,28.0,13.0,15.0,8.0,14.0,7.0,9.0,10.0,17.0,3.0,0.8468606431852986,0.3333333333333333,0.4666666666666667,0.09465394546666667,0.09465394546666667,0.5,0.36666666666666664,0.471489721,0.471489721,4.0,-264.0,10.0,6.0
7565,2018-06-27,18:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Serbia,Brazil,True,0,2,-2,loss,0,1890.0,79.0,447.0,337.0,57.0,51.0,10.0,21.0,5.0,0.0,10.0,8.0,0.0,374.0,30.0,11.0,1.0,0.0,0.0,0.0,0.0,0.9483194610000001,0.9483194610000001,0.844529496,0.10378996500000001,0.0,0.0,3.0,368.0,88.0,62.0,6.0,20.0,23.0,28.0,13.0,15.0,8.0,14.0,7.0,9.0,10.0,17.0,3.0,2193.0,89.0,653.0,553.0,62.0,61.0,16.0,12.0,4.0,0.0,16.0,10.0,2.0,527.0,29.0,15.0,7.0,0.0,2.0,0.0,0.0,1.419809182,1.419809182,1.145263744,0.274545438,0.0,0.0,1.0,104.0,48.0,45.0,10.0,23.0,28.0,30.0,11.0,28.0,14.0,7.0,12.0,11.0,8.0,16.0,3.0,0.7539149888143176,0.23809523809523808,0.09090909090909091,0.0862108600909091,0.0862108600909091,0.5333333333333333,0.4642857142857143,-0.471489721,-0.471489721,-4.0,264.0,-10.0,-6.0
7566,2018-06-27,14:00:00.000,43,FIFA World Cup,3,2018,Group Stage,3,Mexico,Sweden,True,0,3,-3,loss,0,1767.0,92.0,508.0,404.0,64.0,48.0,10.0,20.0,6.0,0.0,12.0,17.0,0.0,451.0,31.0,22.0,3.0,0.0,0.0,0.0,1.0,1.6107035277000001,1.6107035277000001,0.12485168070000001,1.4858518469999997,0.0,0.03963313,5.0,89.0,55.0,48.0,12.0,5.0,9.0,15.0,2.0,30.0,18.0,16.0,17.0,12.0,4.0,16.0,3.0,1064.0,68.0,254.0,152.0,66.0,21.0,10.0,8.0,4.0,0.0,12.0,8.0,0.0,170.0,10.0,15.0,5.0,1.0,2.0,1.0,0.0,2.7904868150000004,2.0069868150000003,0.9733491229999999,1.0336376919999999,0.7835,0.007870639,2.0,182.0,40.0,32.0,12.0,24.0,18.0,27.0,10.0,6.0,4.0,18.0,14.0,8.0,2.0,23.0,3.0,0.7952755905511811,0.3,0.13636363636363635,0.07321379671363637,0.07321379671363637,0.6,0.13333333333333333,-1.1797832873000003,-0.3962832873000002,7.0,-93.0,27.0,0.0
