prediction_generated_at,prediction_date,match_id,kickoff_utc,local_date,status,stage,group,team_a,team_b,model_key,model,model_version,team_a_win_prob,draw_prob,team_b_win_prob,team_a_advancement_prob,team_b_advancement_prob,home_team,away_team,home_score,away_score,winner,actual_class,actual_result,predicted_class,predicted_result,correct,actual_probability,log_loss,brier
2026-06-25T00:00:00Z,2026-06-25,537349,2026-06-26T02:00:00Z,2026-06-25,TIMED,GROUP_STAGE,GROUP_D,Turkey,United States,gradient_boosting,Gradient Boosting Model,live,0.33560718717989757,0.34339703454474096,0.3209957782753616,0.507305704452268,0.492694295547732,Turkey,United States,3.0,2.0,HOME_TEAM,0,team_a_win,1,draw,False,0.33560718717989757,1.0918138887069087,0.2207925409105783
2026-06-25T00:00:00Z,2026-06-25,537349,2026-06-26T02:00:00Z,2026-06-25,TIMED,GROUP_STAGE,GROUP_D,Turkey,United States,market_adjusted_wc_elo,Market-Adjusted WC Elo Model,live,0.3959567197106637,0.269098771645831,0.3349445086435052,0.5305061055335792,0.4694938944664207,Turkey,United States,3.0,2.0,HOME_TEAM,0,team_a_win,0,team_a_win,True,0.3959567197106637,0.926450367360584,0.18315675241147866
2026-06-25T00:00:00Z,2026-06-25,537349,2026-06-26T02:00:00Z,2026-06-25,TIMED,GROUP_STAGE,GROUP_D,Turkey,United States,regression,Regression Model,live,0.3768216993478456,0.2690718542899912,0.3541064463621632,0.5113576264928412,0.4886423735071588,Turkey,United States,3.0,2.0,HOME_TEAM,0,team_a_win,0,team_a_win,True,0.3768216993478456,0.9759831494353083,0.19538074417666693
2026-06-25T00:00:00Z,2026-06-25,537350,2026-06-26T02:00:00Z,2026-06-25,TIMED,GROUP_STAGE,GROUP_D,Paraguay,Australia,blended,Blended Model,live,0.5420971174163872,0.22209404782477843,0.23580883475883443,0.6531441413287764,0.3468558586712236,Paraguay,Australia,0.0,0.0,DRAW,1,draw,0,team_a_win,False,0.22209404782477843,1.5046543479691066,0.31820425389703794
2026-06-25T00:00:00Z,2026-06-25,537350,2026-06-26T02:00:00Z,2026-06-25,TIMED,GROUP_STAGE,GROUP_D,Paraguay,Australia,elo,Elo Model,live,0.6653881118496755,0.18345355747511694,0.15115833067520762,0.7571148905872339,0.2428851094127661,Paraguay,Australia,0.0,0.0,DRAW,1,draw,0,team_a_win,False,0.18345355747511694,1.6957937362995488,0.3774460910411446
2026-06-25T00:00:00Z,2026-06-25,537350,2026-06-26T02:00:00Z,2026-06-25,TIMED,GROUP_STAGE,GROUP_D,Paraguay,Australia,gradient_boosting,Gradient Boosting Model,live,0.4244127866875561,0.3285207187899669,0.247066494522477,0.5886731460825396,0.4113268539174605,Paraguay,Australia,0.0,0.0,DRAW,1,draw,0,team_a_win,False,0.3285207187899669,1.1131553721484366,0.23068416377128828
2026-06-25T00:00:00Z,2026-06-25,537350,2026-06-26T02:00:00Z,2026-06-25,TIMED,GROUP_STAGE,GROUP_D,Paraguay,Australia,market_adjusted_wc_elo,Market-Adjusted WC Elo Model,live,0.7090323822707176,0.16660406006160042,0.12436355766768191,0.7923344123015178,0.2076655876984822,Paraguay,Australia,0.0,0.0,DRAW,1,draw,0,team_a_win,False,0.16660406006160042,1.7921351794286917,0.40424733543002017
2026-06-25T00:00:00Z,2026-06-25,537350,2026-06-26T02:00:00Z,2026-06-25,TIMED,GROUP_STAGE,GROUP_D,Paraguay,Australia,regression,Regression Model,live,0.60546560319345,0.1647873788435232,0.2297470179630268,0.6878592926152116,0.3121407073847884,Paraguay,Australia,0.0,0.0,DRAW,1,draw,0,team_a_win,False,0.1647873788435232,1.8030992491268818,0.37231747048412805
2026-06-28T14:44:58Z,2026-06-28,537417,2026-06-28T19:00:00Z,2026-06-28,TIMED,LAST_32,,South Africa,Canada,blended,Blended Model,live,0.2275387839259333,0.2425037620244979,0.5299574540495688,0.3487906649381822,0.6512093350618178,South Africa,Canada,0.0,1.0,AWAY_TEAM,2,team_b_win,2,team_b_win,True,0.5299574540495688,0.6349585510363821,0.11050732259669667
2026-06-28T14:44:58Z,2026-06-28,537417,2026-06-28T19:00:00Z,2026-06-28,TIMED,LAST_32,,South Africa,Canada,elo,Elo Model,live,0.15582050692013844,0.18615764488138062,0.658021848198481,0.2488993293608287,0.7511006706391712,South Africa,Canada,0.0,1.0,AWAY_TEAM,2,team_b_win,2,team_b_win,True,0.658021848198481,0.41851714425899955,0.058627918478071306
