class_label,class_name,feature,coefficient
1,draw,avg_goals_against_diff_5,-2.9578392126050655e-06
1,draw,avg_goals_against_diff_10,-3.21515573098967e-06
1,draw,team_a_attack_vs_team_b_defense_last_5,0.002452640211836064
1,draw,team_b_attack_vs_team_a_defense_last_5,0.00244729841217832
1,draw,attack_defense_pressure_diff_5,3.556926780855182e-06
1,draw,team_a_attack_vs_team_b_defense_last_10,-0.023384204758831604
1,draw,team_b_attack_vs_team_a_defense_last_10,-0.023390905885238206
1,draw,attack_defense_pressure_diff_10,4.474629261983359e-06
1,draw,combined_avg_goals_for_last_5,0.022401159841998183
1,draw,combined_avg_goals_for_last_10,-0.032393978377299744
1,draw,combined_avg_goals_against_last_5,-0.015987457425458606
1,draw,combined_avg_goals_against_last_10,-0.011333415039448506
1,draw,combined_recent_total_goals_last_5,0.0037097431972066383
1,draw,combined_recent_total_goals_last_10,-0.03528567705374865
1,draw,team_a_avg_points_last_5,0.0757711608876213
1,draw,team_b_avg_points_last_5,0.07576557483409013
1,draw,team_a_avg_points_last_10,-0.028428430210921965
1,draw,team_b_avg_points_last_10,-0.02843585896444072
1,draw,avg_points_diff_5,4.210759148421983e-06
1,draw,avg_points_diff_10,5.7074155264744125e-06
1,draw,elo_diff_neutral_interaction,3.5495749116703927e-06
1,draw,elo_diff_home_interaction,4.305592585924021e-06
1,draw,is_world_cup,-0.016774758192925763
1,draw,is_world_cup_knockout,-0.07083147371266169
1,draw,world_cup_knockout_abs_adjusted_elo_diff,0.04697680812711151
1,draw,world_cup_knockout_close_elo_gap_100,0.01597383004561441
1,draw,world_cup_group_abs_adjusted_elo_diff,-0.03215241470794405
1,draw,is_world_cup_group_stage,0.021743646792864675
1,draw,team_a_group_matches_played,-0.0053268691439665936
1,draw,team_b_group_matches_played,-0.0053268691439665936
1,draw,team_a_group_points_before,-0.0018027141284584582
1,draw,team_b_group_points_before,-0.0018054498098113024
1,draw,team_a_group_goal_diff_before,0.0077703808453178196
1,draw,team_b_group_goal_diff_before,0.007766025292752351
1,draw,group_points_diff_before,3.390016118495186e-06
1,draw,group_goal_diff_diff_before,3.5728733259735537e-06
1,draw,team_a_likely_qualified,0.009800592728418225
1,draw,team_b_likely_qualified,0.009795475285871802
1,draw,team_a_must_win,0.08769249290097603
1,draw,team_b_must_win,0.08770150352131577
1,draw,team_a_rotation_risk,-0.015804966767721706
1,draw,team_b_rotation_risk,-0.015811320837294193
1,draw,team_a_opponent_rotation_opportunity,-0.015811320837294193
1,draw,team_b_opponent_rotation_opportunity,-0.015804966767721706
1,draw,is_final_group_match,-0.06654480026283763
1,draw,team_a_qualified_vs_team_b_must_win,-0.015804966767721706
1,draw,team_b_qualified_vs_team_a_must_win,-0.015811320837294193
1,draw,both_teams_need_result,-0.10132282635288616
1,draw,both_teams_likely_qualified,-0.057000591297455876
1,draw,motivation_diff,-9.140533464632141e-06
1,draw,favorite_rotation_risk,0.07399644067061456
1,draw,underdog_motivation_boost,-0.02236057848412576
1,draw,team_a_wc_prior_matches,0.08785215094319417
1,draw,team_a_wc_prior_weight,-0.07061041415110363
1,draw,team_a_wc_prior_points_per_match,0.018894758116011615
1,draw,team_a_wc_prior_goal_diff_per_match,-0.01100076273852779
1,draw,team_a_wc_prior_win_rate,0.023087110926824087
1,draw,team_a_wc_prior_draw_rate,-0.016664643180833796
1,draw,team_a_wc_prior_knockout_matches,-0.046185465265449296
1,draw,team_b_wc_prior_matches,0.08784090176660869
1,draw,team_b_wc_prior_weight,-0.07061972364975314
1,draw,team_b_wc_prior_points_per_match,0.01889600876424824
